Wall time,Step,Value
1498616621.453372,10400,1.1541955471038818
1498616660.4588213,10480,1.2081265449523926
1498616681.392075,10523,1.133628249168396
1498616722.8309834,10608,1.1504666805267334
1498616737.8806677,10639,1.1439363956451416
1498616745.6854281,10655,1.1680010557174683
1498616773.5089667,10712,1.1631836891174316
1498616795.5277193,10758,1.159708857536316
1498616796.012115,10759,1.1244503259658813
1498616806.6027308,10781,1.1458641290664673
1498616836.2130353,10842,1.0971027612686157
1498616840.6167698,10851,1.1055339574813843
1498616865.9438539,10903,1.1541286706924438
1498616867.3964112,10906,1.1982231140136719
1498616885.7562704,10944,1.1402431726455688
1498616896.7971737,10967,1.1234991550445557
1498616899.6777713,10973,1.1894261837005615
1498616900.632156,10975,1.1497960090637207
1498616923.0000966,11021,1.1180243492126465
1498616962.9629266,11103,1.1441760063171387
1498616972.2041676,11122,1.1500600576400757
1498616976.5657864,11131,1.1439341306686401
1498617009.5790222,11199,1.0872012376785278
1498617010.5497706,11201,1.122713565826416
1498617039.547449,11261,1.1071531772613525
1498617116.8124168,11420,1.1862835884094238
1498617142.727504,11473,1.1582108736038208
1498617152.4875858,11493,1.1329619884490967
1498617167.5774474,11524,1.1513712406158447
1498617171.9649255,11533,1.1171505451202393
1498617180.2625217,11550,1.1874805688858032
1498617188.5324204,11567,1.1655490398406982
1498617228.0962842,11649,1.1594051122665405
1498617245.9343703,11686,1.1280572414398193
1498617281.5533965,11760,1.096077561378479
1498617336.7476246,11874,1.1422693729400635
